device_id,LocationCode,device_ip,sdk_ts,latitude,longitude,accuracy,country,Geohash
E7Q8MgmBQnKA/J8RXwob5w==,A153,Z15BUQ==,2021-03-21 13:09:17 UTC,28.46667,77.03333,9,IN,ttncby
E7Q8MgmBQnKA/J8RXwob5w==,A278,Z15BUQ==,2021-03-21 13:09:17 UTC,28.46667,77.03333,9,IN,ttncby
E7Q8MgmBQnKA/J8RXwob5w==,A412,Z15BUQ==,2021-03-21 13:09:17 UTC,28.46667,77.03333,9,IN,ttncby
vgRaCepESP6xCl+c8+PsvQ==,A149,Kmy/Ow==,2021-03-18 13:23:14 UTC,28.4597,77.0282,54,IN,ttncbu
vgRaCepESP6xCl+c8+PsvQ==,A419,Kmy/Ow==,2021-03-18 13:23:14 UTC,28.4597,77.0282,54,IN,ttncbu
vBMya1XTTJmur/ljPQXIWw==,A1,MSSPMA==,2021-03-10 13:16:29 UTC,28.4601,77.0263,100,IN,ttncbv
vBMya1XTTJmur/ljPQXIWw==,A146,MSSPMA==,2021-03-10 13:16:29 UTC,28.4601,77.0263,100,IN,ttncbv
vBMya1XTTJmur/ljPQXIWw==,A148,MSSPMA==,2021-03-10 13:16:29 UTC,28.4601,77.0263,100,IN,ttncbv
vBMya1XTTJmur/ljPQXIWw==,A170,MSSPMA==,2021-03-10 13:16:29 UTC,28.4601,77.0263,100,IN,ttncbv
vBMya1XTTJmur/ljPQXIWw==,A171,MSSPMA==,2021-03-10 13:16:29 UTC,28.4601,77.0263,100,IN,ttncbv
vBMya1XTTJmur/ljPQXIWw==,A262,MSSPMA==,2021-03-10 13:16:29 UTC,28.4601,77.0263,100,IN,ttncbv
vBMya1XTTJmur/ljPQXIWw==,A263,MSSPMA==,2021-03-10 13:16:29 UTC,28.4601,77.0263,100,IN,ttncbv
vBMya1XTTJmur/ljPQXIWw==,A264,MSSPMA==,2021-03-10 13:16:29 UTC,28.4601,77.0263,100,IN,ttncbv
vBMya1XTTJmur/ljPQXIWw==,A265,MSSPMA==,2021-03-10 13:16:29 UTC,28.4601,77.0263,100,IN,ttncbv
ZGkKYhsqTK6ljJtqSFMyIA==,A1,Km3MIQ==,2021-03-10 10:19:29 UTC,28.4601,77.0263,80,IN,ttncbv
ZGkKYhsqTK6ljJtqSFMyIA==,A146,Km3MIQ==,2021-03-10 10:19:29 UTC,28.4601,77.0263,80,IN,ttncbv
ZGkKYhsqTK6ljJtqSFMyIA==,A148,Km3MIQ==,2021-03-10 10:19:29 UTC,28.4601,77.0263,80,IN,ttncbv
ZGkKYhsqTK6ljJtqSFMyIA==,A170,Km3MIQ==,2021-03-10 10:19:29 UTC,28.4601,77.0263,80,IN,ttncbv
ZGkKYhsqTK6ljJtqSFMyIA==,A171,Km3MIQ==,2021-03-10 10:19:29 UTC,28.4601,77.0263,80,IN,ttncbv
ZGkKYhsqTK6ljJtqSFMyIA==,A262,Km3MIQ==,2021-03-10 10:19:29 UTC,28.4601,77.0263,80,IN,ttncbv
ZGkKYhsqTK6ljJtqSFMyIA==,A263,Km3MIQ==,2021-03-10 10:19:29 UTC,28.4601,77.0263,80,IN,ttncbv
ZGkKYhsqTK6ljJtqSFMyIA==,A264,Km3MIQ==,2021-03-10 10:19:29 UTC,28.4601,77.0263,80,IN,ttncbv
ZGkKYhsqTK6ljJtqSFMyIA==,A265,Km3MIQ==,2021-03-10 10:19:29 UTC,28.4601,77.0263,80,IN,ttncbv
7VBFum7YQVSwKKqSQbx+Jw==,A1,ASbKqg==,2021-03-10 14:03:54 UTC,28.4601,77.0263,96,IN,ttncbv
7VBFum7YQVSwKKqSQbx+Jw==,A146,ASbKqg==,2021-03-10 14:03:54 UTC,28.4601,77.0263,96,IN,ttncbv
7VBFum7YQVSwKKqSQbx+Jw==,A148,ASbKqg==,2021-03-10 14:03:54 UTC,28.4601,77.0263,96,IN,ttncbv
7VBFum7YQVSwKKqSQbx+Jw==,A170,ASbKqg==,2021-03-10 14:03:54 UTC,28.4601,77.0263,96,IN,ttncbv
7VBFum7YQVSwKKqSQbx+Jw==,A171,ASbKqg==,2021-03-10 14:03:54 UTC,28.4601,77.0263,96,IN,ttncbv
7VBFum7YQVSwKKqSQbx+Jw==,A262,ASbKqg==,2021-03-10 14:03:54 UTC,28.4601,77.0263,96,IN,ttncbv
7VBFum7YQVSwKKqSQbx+Jw==,A263,ASbKqg==,2021-03-10 14:03:54 UTC,28.4601,77.0263,96,IN,ttncbv
7VBFum7YQVSwKKqSQbx+Jw==,A264,ASbKqg==,2021-03-10 14:03:54 UTC,28.4601,77.0263,96,IN,ttncbv
7VBFum7YQVSwKKqSQbx+Jw==,A265,ASbKqg==,2021-03-10 14:03:54 UTC,28.4601,77.0263,96,IN,ttncbv
yWK2RnsZTNy4Zkfhkn1BWw==,A1,Z0mYLw==,2021-03-10 10:51:02 UTC,28.4601,77.0263,79,IN,ttncbv
yWK2RnsZTNy4Zkfhkn1BWw==,A146,Z0mYLw==,2021-03-10 10:51:02 UTC,28.4601,77.0263,79,IN,ttncbv
yWK2RnsZTNy4Zkfhkn1BWw==,A148,Z0mYLw==,2021-03-10 10:51:02 UTC,28.4601,77.0263,79,IN,ttncbv
yWK2RnsZTNy4Zkfhkn1BWw==,A170,Z0mYLw==,2021-03-10 10:51:02 UTC,28.4601,77.0263,79,IN,ttncbv
yWK2RnsZTNy4Zkfhkn1BWw==,A171,Z0mYLw==,2021-03-10 10:51:02 UTC,28.4601,77.0263,79,IN,ttncbv
yWK2RnsZTNy4Zkfhkn1BWw==,A262,Z0mYLw==,2021-03-10 10:51:02 UTC,28.4601,77.0263,79,IN,ttncbv
yWK2RnsZTNy4Zkfhkn1BWw==,A263,Z0mYLw==,2021-03-10 10:51:02 UTC,28.4601,77.0263,79,IN,ttncbv
yWK2RnsZTNy4Zkfhkn1BWw==,A264,Z0mYLw==,2021-03-10 10:51:02 UTC,28.4601,77.0263,79,IN,ttncbv
yWK2RnsZTNy4Zkfhkn1BWw==,A265,Z0mYLw==,2021-03-10 10:51:02 UTC,28.4601,77.0263,79,IN,ttncbv
DgeGIMchTjikiLYMaUl7oQ==,A1,tJdZMg==,2021-03-10 05:49:43 UTC,28.4601,77.0263,67,IN,ttncbv
DgeGIMchTjikiLYMaUl7oQ==,A146,tJdZMg==,2021-03-10 05:49:43 UTC,28.4601,77.0263,67,IN,ttncbv
DgeGIMchTjikiLYMaUl7oQ==,A148,tJdZMg==,2021-03-10 05:49:43 UTC,28.4601,77.0263,67,IN,ttncbv
DgeGIMchTjikiLYMaUl7oQ==,A170,tJdZMg==,2021-03-10 05:49:43 UTC,28.4601,77.0263,67,IN,ttncbv
DgeGIMchTjikiLYMaUl7oQ==,A171,tJdZMg==,2021-03-10 05:49:43 UTC,28.4601,77.0263,67,IN,ttncbv
DgeGIMchTjikiLYMaUl7oQ==,A262,tJdZMg==,2021-03-10 05:49:43 UTC,28.4601,77.0263,67,IN,ttncbv
DgeGIMchTjikiLYMaUl7oQ==,A263,tJdZMg==,2021-03-10 05:49:43 UTC,28.4601,77.0263,67,IN,ttncbv
DgeGIMchTjikiLYMaUl7oQ==,A264,tJdZMg==,2021-03-10 05:49:43 UTC,28.4601,77.0263,67,IN,ttncbv
DgeGIMchTjikiLYMaUl7oQ==,A265,tJdZMg==,2021-03-10 05:49:43 UTC,28.4601,77.0263,67,IN,ttncbv
QcN6L3EeRvuumTO/yxGDIg==,A1,ASbLDA==,2021-03-10 08:45:00 UTC,28.4601,77.0263,45,IN,ttncbv
QcN6L3EeRvuumTO/yxGDIg==,A146,ASbLDA==,2021-03-10 08:45:00 UTC,28.4601,77.0263,45,IN,ttncbv
QcN6L3EeRvuumTO/yxGDIg==,A148,ASbLDA==,2021-03-10 08:45:00 UTC,28.4601,77.0263,45,IN,ttncbv
QcN6L3EeRvuumTO/yxGDIg==,A170,ASbLDA==,2021-03-10 08:45:00 UTC,28.4601,77.0263,45,IN,ttncbv
QcN6L3EeRvuumTO/yxGDIg==,A171,ASbLDA==,2021-03-10 08:45:00 UTC,28.4601,77.0263,45,IN,ttncbv
QcN6L3EeRvuumTO/yxGDIg==,A262,ASbLDA==,2021-03-10 08:45:00 UTC,28.4601,77.0263,45,IN,ttncbv
QcN6L3EeRvuumTO/yxGDIg==,A263,ASbLDA==,2021-03-10 08:45:00 UTC,28.4601,77.0263,45,IN,ttncbv
QcN6L3EeRvuumTO/yxGDIg==,A264,ASbLDA==,2021-03-10 08:45:00 UTC,28.4601,77.0263,45,IN,ttncbv
QcN6L3EeRvuumTO/yxGDIg==,A265,ASbLDA==,2021-03-10 08:45:00 UTC,28.4601,77.0263,45,IN,ttncbv
vIUUbKSkRyKE+fvae9erUQ==,A1,y25cXg==,2021-03-10 21:40:56 UTC,28.4601,77.0263,97,IN,ttncbv
vIUUbKSkRyKE+fvae9erUQ==,A146,y25cXg==,2021-03-10 21:40:56 UTC,28.4601,77.0263,97,IN,ttncbv
vIUUbKSkRyKE+fvae9erUQ==,A148,y25cXg==,2021-03-10 21:40:56 UTC,28.4601,77.0263,97,IN,ttncbv
vIUUbKSkRyKE+fvae9erUQ==,A170,y25cXg==,2021-03-10 21:40:56 UTC,28.4601,77.0263,97,IN,ttncbv
vIUUbKSkRyKE+fvae9erUQ==,A171,y25cXg==,2021-03-10 21:40:56 UTC,28.4601,77.0263,97,IN,ttncbv
vIUUbKSkRyKE+fvae9erUQ==,A262,y25cXg==,2021-03-10 21:40:56 UTC,28.4601,77.0263,97,IN,ttncbv
vIUUbKSkRyKE+fvae9erUQ==,A263,y25cXg==,2021-03-10 21:40:56 UTC,28.4601,77.0263,97,IN,ttncbv
vIUUbKSkRyKE+fvae9erUQ==,A264,y25cXg==,2021-03-10 21:40:56 UTC,28.4601,77.0263,97,IN,ttncbv
vIUUbKSkRyKE+fvae9erUQ==,A265,y25cXg==,2021-03-10 21:40:56 UTC,28.4601,77.0263,97,IN,ttncbv
spT5nxo6Seyl/QprgTYBKg==,A1,Km3fSQ==,2021-03-10 10:36:51 UTC,28.4601,77.0263,22,IN,ttncbv
spT5nxo6Seyl/QprgTYBKg==,A146,Km3fSQ==,2021-03-10 10:36:51 UTC,28.4601,77.0263,22,IN,ttncbv
spT5nxo6Seyl/QprgTYBKg==,A148,Km3fSQ==,2021-03-10 10:36:51 UTC,28.4601,77.0263,22,IN,ttncbv
spT5nxo6Seyl/QprgTYBKg==,A170,Km3fSQ==,2021-03-10 10:36:51 UTC,28.4601,77.0263,22,IN,ttncbv
spT5nxo6Seyl/QprgTYBKg==,A171,Km3fSQ==,2021-03-10 10:36:51 UTC,28.4601,77.0263,22,IN,ttncbv
spT5nxo6Seyl/QprgTYBKg==,A262,Km3fSQ==,2021-03-10 10:36:51 UTC,28.4601,77.0263,22,IN,ttncbv
spT5nxo6Seyl/QprgTYBKg==,A263,Km3fSQ==,2021-03-10 10:36:51 UTC,28.4601,77.0263,22,IN,ttncbv
spT5nxo6Seyl/QprgTYBKg==,A264,Km3fSQ==,2021-03-10 10:36:51 UTC,28.4601,77.0263,22,IN,ttncbv
spT5nxo6Seyl/QprgTYBKg==,A265,Km3fSQ==,2021-03-10 10:36:51 UTC,28.4601,77.0263,22,IN,ttncbv
GOWQSoIbRY6vO5LY5LpH5w==,A1,MSSN6w==,2021-03-10 17:13:37 UTC,28.4601,77.0263,61,IN,ttncbv
GOWQSoIbRY6vO5LY5LpH5w==,A146,MSSN6w==,2021-03-10 17:13:37 UTC,28.4601,77.0263,61,IN,ttncbv
GOWQSoIbRY6vO5LY5LpH5w==,A148,MSSN6w==,2021-03-10 17:13:37 UTC,28.4601,77.0263,61,IN,ttncbv
GOWQSoIbRY6vO5LY5LpH5w==,A170,MSSN6w==,2021-03-10 17:13:37 UTC,28.4601,77.0263,61,IN,ttncbv
GOWQSoIbRY6vO5LY5LpH5w==,A171,MSSN6w==,2021-03-10 17:13:37 UTC,28.4601,77.0263,61,IN,ttncbv
GOWQSoIbRY6vO5LY5LpH5w==,A262,MSSN6w==,2021-03-10 17:13:37 UTC,28.4601,77.0263,61,IN,ttncbv
GOWQSoIbRY6vO5LY5LpH5w==,A263,MSSN6w==,2021-03-10 17:13:37 UTC,28.4601,77.0263,61,IN,ttncbv
GOWQSoIbRY6vO5LY5LpH5w==,A264,MSSN6w==,2021-03-10 17:13:37 UTC,28.4601,77.0263,61,IN,ttncbv
GOWQSoIbRY6vO5LY5LpH5w==,A265,MSSN6w==,2021-03-10 17:13:37 UTC,28.4601,77.0263,61,IN,ttncbv
sLBpEVdDR2+6QFXInlybmA==,A1,Km3BUQ==,2021-03-10 00:56:23 UTC,28.4601,77.0263,83,IN,ttncbv
sLBpEVdDR2+6QFXInlybmA==,A146,Km3BUQ==,2021-03-10 00:56:23 UTC,28.4601,77.0263,83,IN,ttncbv
sLBpEVdDR2+6QFXInlybmA==,A148,Km3BUQ==,2021-03-10 00:56:23 UTC,28.4601,77.0263,83,IN,ttncbv
sLBpEVdDR2+6QFXInlybmA==,A170,Km3BUQ==,2021-03-10 00:56:23 UTC,28.4601,77.0263,83,IN,ttncbv
sLBpEVdDR2+6QFXInlybmA==,A171,Km3BUQ==,2021-03-10 00:56:23 UTC,28.4601,77.0263,83,IN,ttncbv
sLBpEVdDR2+6QFXInlybmA==,A262,Km3BUQ==,2021-03-10 00:56:23 UTC,28.4601,77.0263,83,IN,ttncbv
sLBpEVdDR2+6QFXInlybmA==,A263,Km3BUQ==,2021-03-10 00:56:23 UTC,28.4601,77.0263,83,IN,ttncbv
sLBpEVdDR2+6QFXInlybmA==,A264,Km3BUQ==,2021-03-10 00:56:23 UTC,28.4601,77.0263,83,IN,ttncbv
sLBpEVdDR2+6QFXInlybmA==,A265,Km3BUQ==,2021-03-10 00:56:23 UTC,28.4601,77.0263,83,IN,ttncbv
kR5rruyrQTuTtL1lnfUHOw==,A1,MSSIWA==,2021-03-10 10:09:22 UTC,28.4601,77.0263,26,IN,ttncbv
kR5rruyrQTuTtL1lnfUHOw==,A146,MSSIWA==,2021-03-10 10:09:22 UTC,28.4601,77.0263,26,IN,ttncbv
kR5rruyrQTuTtL1lnfUHOw==,A148,MSSIWA==,2021-03-10 10:09:22 UTC,28.4601,77.0263,26,IN,ttncbv
kR5rruyrQTuTtL1lnfUHOw==,A170,MSSIWA==,2021-03-10 10:09:22 UTC,28.4601,77.0263,26,IN,ttncbv
kR5rruyrQTuTtL1lnfUHOw==,A171,MSSIWA==,2021-03-10 10:09:22 UTC,28.4601,77.0263,26,IN,ttncbv
kR5rruyrQTuTtL1lnfUHOw==,A262,MSSIWA==,2021-03-10 10:09:22 UTC,28.4601,77.0263,26,IN,ttncbv
kR5rruyrQTuTtL1lnfUHOw==,A263,MSSIWA==,2021-03-10 10:09:22 UTC,28.4601,77.0263,26,IN,ttncbv
kR5rruyrQTuTtL1lnfUHOw==,A264,MSSIWA==,2021-03-10 10:09:22 UTC,28.4601,77.0263,26,IN,ttncbv
kR5rruyrQTuTtL1lnfUHOw==,A265,MSSIWA==,2021-03-10 10:09:22 UTC,28.4601,77.0263,26,IN,ttncbv
GCl4Vw+YRP6hHuQ67M+5VQ==,A1,Km3S4w==,2021-03-10 17:00:08 UTC,28.4601,77.0263,67,IN,ttncbv
GCl4Vw+YRP6hHuQ67M+5VQ==,A146,Km3S4w==,2021-03-10 17:00:08 UTC,28.4601,77.0263,67,IN,ttncbv
GCl4Vw+YRP6hHuQ67M+5VQ==,A148,Km3S4w==,2021-03-10 17:00:08 UTC,28.4601,77.0263,67,IN,ttncbv
GCl4Vw+YRP6hHuQ67M+5VQ==,A170,Km3S4w==,2021-03-10 17:00:08 UTC,28.4601,77.0263,67,IN,ttncbv
GCl4Vw+YRP6hHuQ67M+5VQ==,A171,Km3S4w==,2021-03-10 17:00:08 UTC,28.4601,77.0263,67,IN,ttncbv
GCl4Vw+YRP6hHuQ67M+5VQ==,A262,Km3S4w==,2021-03-10 17:00:08 UTC,28.4601,77.0263,67,IN,ttncbv
GCl4Vw+YRP6hHuQ67M+5VQ==,A263,Km3S4w==,2021-03-10 17:00:08 UTC,28.4601,77.0263,67,IN,ttncbv
GCl4Vw+YRP6hHuQ67M+5VQ==,A264,Km3S4w==,2021-03-10 17:00:08 UTC,28.4601,77.0263,67,IN,ttncbv
GCl4Vw+YRP6hHuQ67M+5VQ==,A265,Km3S4w==,2021-03-10 17:00:08 UTC,28.4601,77.0263,67,IN,ttncbv
Tn1UzTtgSZ6g43+ClH4eJA==,A1,ASbKQw==,2021-03-10 06:57:56 UTC,28.4601,77.0263,65,IN,ttncbv
Tn1UzTtgSZ6g43+ClH4eJA==,A146,ASbKQw==,2021-03-10 06:57:56 UTC,28.4601,77.0263,65,IN,ttncbv
Tn1UzTtgSZ6g43+ClH4eJA==,A148,ASbKQw==,2021-03-10 06:57:56 UTC,28.4601,77.0263,65,IN,ttncbv
Tn1UzTtgSZ6g43+ClH4eJA==,A170,ASbKQw==,2021-03-10 06:57:56 UTC,28.4601,77.0263,65,IN,ttncbv
Tn1UzTtgSZ6g43+ClH4eJA==,A171,ASbKQw==,2021-03-10 06:57:56 UTC,28.4601,77.0263,65,IN,ttncbv
Tn1UzTtgSZ6g43+ClH4eJA==,A262,ASbKQw==,2021-03-10 06:57:56 UTC,28.4601,77.0263,65,IN,ttncbv
Tn1UzTtgSZ6g43+ClH4eJA==,A263,ASbKQw==,2021-03-10 06:57:56 UTC,28.4601,77.0263,65,IN,ttncbv
Tn1UzTtgSZ6g43+ClH4eJA==,A264,ASbKQw==,2021-03-10 06:57:56 UTC,28.4601,77.0263,65,IN,ttncbv
Tn1UzTtgSZ6g43+ClH4eJA==,A265,ASbKQw==,2021-03-10 06:57:56 UTC,28.4601,77.0263,65,IN,ttncbv
8Eam+DBdQgqeyVeZo8hwHA==,A1,ccFPmQ==,2021-03-10 17:04:46 UTC,28.4601,77.0263,47,IN,ttncbv
8Eam+DBdQgqeyVeZo8hwHA==,A146,ccFPmQ==,2021-03-10 17:04:46 UTC,28.4601,77.0263,47,IN,ttncbv
8Eam+DBdQgqeyVeZo8hwHA==,A148,ccFPmQ==,2021-03-10 17:04:46 UTC,28.4601,77.0263,47,IN,ttncbv
8Eam+DBdQgqeyVeZo8hwHA==,A170,ccFPmQ==,2021-03-10 17:04:46 UTC,28.4601,77.0263,47,IN,ttncbv
8Eam+DBdQgqeyVeZo8hwHA==,A171,ccFPmQ==,2021-03-10 17:04:46 UTC,28.4601,77.0263,47,IN,ttncbv
8Eam+DBdQgqeyVeZo8hwHA==,A262,ccFPmQ==,2021-03-10 17:04:46 UTC,28.4601,77.0263,47,IN,ttncbv
8Eam+DBdQgqeyVeZo8hwHA==,A263,ccFPmQ==,2021-03-10 17:04:46 UTC,28.4601,77.0263,47,IN,ttncbv
8Eam+DBdQgqeyVeZo8hwHA==,A264,ccFPmQ==,2021-03-10 17:04:46 UTC,28.4601,77.0263,47,IN,ttncbv
8Eam+DBdQgqeyVeZo8hwHA==,A265,ccFPmQ==,2021-03-10 17:04:46 UTC,28.4601,77.0263,47,IN,ttncbv
Gj3oK+mgRRWeX7ewH1N/JQ==,A1,Km3O5A==,2021-03-10 11:08:55 UTC,28.4601,77.0263,66,IN,ttncbv
Gj3oK+mgRRWeX7ewH1N/JQ==,A146,Km3O5A==,2021-03-10 11:08:55 UTC,28.4601,77.0263,66,IN,ttncbv
Gj3oK+mgRRWeX7ewH1N/JQ==,A148,Km3O5A==,2021-03-10 11:08:55 UTC,28.4601,77.0263,66,IN,ttncbv
Gj3oK+mgRRWeX7ewH1N/JQ==,A170,Km3O5A==,2021-03-10 11:08:55 UTC,28.4601,77.0263,66,IN,ttncbv
Gj3oK+mgRRWeX7ewH1N/JQ==,A171,Km3O5A==,2021-03-10 11:08:55 UTC,28.4601,77.0263,66,IN,ttncbv
Gj3oK+mgRRWeX7ewH1N/JQ==,A262,Km3O5A==,2021-03-10 11:08:55 UTC,28.4601,77.0263,66,IN,ttncbv
Gj3oK+mgRRWeX7ewH1N/JQ==,A263,Km3O5A==,2021-03-10 11:08:55 UTC,28.4601,77.0263,66,IN,ttncbv
Gj3oK+mgRRWeX7ewH1N/JQ==,A264,Km3O5A==,2021-03-10 11:08:55 UTC,28.4601,77.0263,66,IN,ttncbv
Gj3oK+mgRRWeX7ewH1N/JQ==,A265,Km3O5A==,2021-03-10 11:08:55 UTC,28.4601,77.0263,66,IN,ttncbv
xx02fqTcT4Wnji9T+CUWMQ==,A1,PQDKlw==,2021-03-10 21:16:20 UTC,28.4601,77.0263,41,IN,ttncbv
xx02fqTcT4Wnji9T+CUWMQ==,A146,PQDKlw==,2021-03-10 21:16:20 UTC,28.4601,77.0263,41,IN,ttncbv
xx02fqTcT4Wnji9T+CUWMQ==,A148,PQDKlw==,2021-03-10 21:16:20 UTC,28.4601,77.0263,41,IN,ttncbv
xx02fqTcT4Wnji9T+CUWMQ==,A170,PQDKlw==,2021-03-10 21:16:20 UTC,28.4601,77.0263,41,IN,ttncbv
xx02fqTcT4Wnji9T+CUWMQ==,A171,PQDKlw==,2021-03-10 21:16:20 UTC,28.4601,77.0263,41,IN,ttncbv
xx02fqTcT4Wnji9T+CUWMQ==,A262,PQDKlw==,2021-03-10 21:16:20 UTC,28.4601,77.0263,41,IN,ttncbv
xx02fqTcT4Wnji9T+CUWMQ==,A263,PQDKlw==,2021-03-10 21:16:20 UTC,28.4601,77.0263,41,IN,ttncbv
xx02fqTcT4Wnji9T+CUWMQ==,A264,PQDKlw==,2021-03-10 21:16:20 UTC,28.4601,77.0263,41,IN,ttncbv
xx02fqTcT4Wnji9T+CUWMQ==,A265,PQDKlw==,2021-03-10 21:16:20 UTC,28.4601,77.0263,41,IN,ttncbv
COVVOXv0Ru+25PyJofY5Cg==,A1,eqKhcw==,2021-03-10 13:21:08 UTC,28.4601,77.0263,78,IN,ttncbv
COVVOXv0Ru+25PyJofY5Cg==,A146,eqKhcw==,2021-03-10 13:21:08 UTC,28.4601,77.0263,78,IN,ttncbv
COVVOXv0Ru+25PyJofY5Cg==,A148,eqKhcw==,2021-03-10 13:21:08 UTC,28.4601,77.0263,78,IN,ttncbv
COVVOXv0Ru+25PyJofY5Cg==,A170,eqKhcw==,2021-03-10 13:21:08 UTC,28.4601,77.0263,78,IN,ttncbv
COVVOXv0Ru+25PyJofY5Cg==,A171,eqKhcw==,2021-03-10 13:21:08 UTC,28.4601,77.0263,78,IN,ttncbv
COVVOXv0Ru+25PyJofY5Cg==,A262,eqKhcw==,2021-03-10 13:21:08 UTC,28.4601,77.0263,78,IN,ttncbv
COVVOXv0Ru+25PyJofY5Cg==,A263,eqKhcw==,2021-03-10 13:21:08 UTC,28.4601,77.0263,78,IN,ttncbv
COVVOXv0Ru+25PyJofY5Cg==,A264,eqKhcw==,2021-03-10 13:21:08 UTC,28.4601,77.0263,78,IN,ttncbv
COVVOXv0Ru+25PyJofY5Cg==,A265,eqKhcw==,2021-03-10 13:21:08 UTC,28.4601,77.0263,78,IN,ttncbv
02Z43ewwS0Wn0Lz72Rzr2w==,A1,ASbLEA==,2021-03-10 15:53:45 UTC,28.4601,77.0263,35,IN,ttncbv
02Z43ewwS0Wn0Lz72Rzr2w==,A146,ASbLEA==,2021-03-10 15:53:45 UTC,28.4601,77.0263,35,IN,ttncbv
02Z43ewwS0Wn0Lz72Rzr2w==,A148,ASbLEA==,2021-03-10 15:53:45 UTC,28.4601,77.0263,35,IN,ttncbv
02Z43ewwS0Wn0Lz72Rzr2w==,A170,ASbLEA==,2021-03-10 15:53:45 UTC,28.4601,77.0263,35,IN,ttncbv
02Z43ewwS0Wn0Lz72Rzr2w==,A171,ASbLEA==,2021-03-10 15:53:45 UTC,28.4601,77.0263,35,IN,ttncbv
02Z43ewwS0Wn0Lz72Rzr2w==,A262,ASbLEA==,2021-03-10 15:53:45 UTC,28.4601,77.0263,35,IN,ttncbv
02Z43ewwS0Wn0Lz72Rzr2w==,A263,ASbLEA==,2021-03-10 15:53:45 UTC,28.4601,77.0263,35,IN,ttncbv
02Z43ewwS0Wn0Lz72Rzr2w==,A264,ASbLEA==,2021-03-10 15:53:45 UTC,28.4601,77.0263,35,IN,ttncbv
02Z43ewwS0Wn0Lz72Rzr2w==,A265,ASbLEA==,2021-03-10 15:53:45 UTC,28.4601,77.0263,35,IN,ttncbv
Tn1UzTtgSZ6g43+ClH4eJA==,A1,ASbKQw==,2021-03-10 00:41:45 UTC,28.4601,77.0263,66,IN,ttncbv
Tn1UzTtgSZ6g43+ClH4eJA==,A146,ASbKQw==,2021-03-10 00:41:45 UTC,28.4601,77.0263,66,IN,ttncbv
Tn1UzTtgSZ6g43+ClH4eJA==,A148,ASbKQw==,2021-03-10 00:41:45 UTC,28.4601,77.0263,66,IN,ttncbv
Tn1UzTtgSZ6g43+ClH4eJA==,A170,ASbKQw==,2021-03-10 00:41:45 UTC,28.4601,77.0263,66,IN,ttncbv
Tn1UzTtgSZ6g43+ClH4eJA==,A171,ASbKQw==,2021-03-10 00:41:45 UTC,28.4601,77.0263,66,IN,ttncbv
Tn1UzTtgSZ6g43+ClH4eJA==,A262,ASbKQw==,2021-03-10 00:41:45 UTC,28.4601,77.0263,66,IN,ttncbv
Tn1UzTtgSZ6g43+ClH4eJA==,A263,ASbKQw==,2021-03-10 00:41:45 UTC,28.4601,77.0263,66,IN,ttncbv
Tn1UzTtgSZ6g43+ClH4eJA==,A264,ASbKQw==,2021-03-10 00:41:45 UTC,28.4601,77.0263,66,IN,ttncbv
Tn1UzTtgSZ6g43+ClH4eJA==,A265,ASbKQw==,2021-03-10 00:41:45 UTC,28.4601,77.0263,66,IN,ttncbv
JrH8jQstQoa4tQRhzpzosg==,A1,Km3Ofg==,2021-03-10 15:50:00 UTC,28.4601,77.0263,64,IN,ttncbv
JrH8jQstQoa4tQRhzpzosg==,A146,Km3Ofg==,2021-03-10 15:50:00 UTC,28.4601,77.0263,64,IN,ttncbv
JrH8jQstQoa4tQRhzpzosg==,A148,Km3Ofg==,2021-03-10 15:50:00 UTC,28.4601,77.0263,64,IN,ttncbv
JrH8jQstQoa4tQRhzpzosg==,A170,Km3Ofg==,2021-03-10 15:50:00 UTC,28.4601,77.0263,64,IN,ttncbv
JrH8jQstQoa4tQRhzpzosg==,A171,Km3Ofg==,2021-03-10 15:50:00 UTC,28.4601,77.0263,64,IN,ttncbv
JrH8jQstQoa4tQRhzpzosg==,A262,Km3Ofg==,2021-03-10 15:50:00 UTC,28.4601,77.0263,64,IN,ttncbv
JrH8jQstQoa4tQRhzpzosg==,A263,Km3Ofg==,2021-03-10 15:50:00 UTC,28.4601,77.0263,64,IN,ttncbv
JrH8jQstQoa4tQRhzpzosg==,A264,Km3Ofg==,2021-03-10 15:50:00 UTC,28.4601,77.0263,64,IN,ttncbv
JrH8jQstQoa4tQRhzpzosg==,A265,Km3Ofg==,2021-03-10 15:50:00 UTC,28.4601,77.0263,64,IN,ttncbv
0FZYiuaAQIKa0jBkeFMd+A==,A1,Km3fVg==,2021-03-10 07:24:25 UTC,28.4601,77.0263,55,IN,ttncbv
0FZYiuaAQIKa0jBkeFMd+A==,A146,Km3fVg==,2021-03-10 07:24:25 UTC,28.4601,77.0263,55,IN,ttncbv
0FZYiuaAQIKa0jBkeFMd+A==,A148,Km3fVg==,2021-03-10 07:24:25 UTC,28.4601,77.0263,55,IN,ttncbv
0FZYiuaAQIKa0jBkeFMd+A==,A170,Km3fVg==,2021-03-10 07:24:25 UTC,28.4601,77.0263,55,IN,ttncbv
0FZYiuaAQIKa0jBkeFMd+A==,A171,Km3fVg==,2021-03-10 07:24:25 UTC,28.4601,77.0263,55,IN,ttncbv
0FZYiuaAQIKa0jBkeFMd+A==,A262,Km3fVg==,2021-03-10 07:24:25 UTC,28.4601,77.0263,55,IN,ttncbv
